_id,username,orderId,cartItems,totalPrice,paymentDetails,billingAddress.fullName,billingAddress.addressLine1,billingAddress.addressLine2,billingAddress.country,purchaseDate
,ubhwnfrg,gN4fgSGmGgLBC8,"[{'_id': '0elaa5io4eyt8jvmmeeorll3', 'asin': 'K1UEBECDHJ', 'title': 'dVRpyFE jiaFEgTXvIwG', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.3, 'price': 37.38, 'listPrice': 37.64, 'category_id': 2, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 62, 'reviews': []}, {'_id': '9ktoztodje5oiryt4oe3h6ko', 'asin': 'FYB7YN3UO5', 'title': 'FrHAvSNjuJExVRxZcL LfWYoJnOR', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.4, 'price': 79.21, 'listPrice': 162.43, 'category_id': 52, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 35, 'reviews': []}]",495.83,580129368758103,mRUdg ECIWhd,blVWRYBTNmKavByGzNtDWuKFRnUlb,eBaRETcvog Xkq,Random Country,2024-06-02T00:00:00.000000+00:00
,dzdanfsq,JRXNfzxgjcqkLy,"[{'_id': 'hkh76waiu0digbuf7mm67mkq', 'asin': 'V4FWO2JOAL', 'title': 'VlpNjVhkNxNAYgKSVJOvpYmNNnmNeWljqbuK', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.0, 'price': 66.03, 'listPrice': 101.0, 'category_id': 16, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 82, 'reviews': []}]",63.57,602358926194052,bKsYMRnz,XpsqBvaoty,rAsymxYEzATX,Random Country,2023-02-02T00:00:00.000000+00:00
,sgpjemft,IxTkJWathwpwPW,"[{'_id': 'lbr8o7b1zqp3f4e4bvqqdyzl', 'asin': 'NI5R28XW2K', 'title': 'xSNqzzOuyGabKTVGgNDbyszJJWVZuMBACUKSfhwnopIsaylsY', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.9, 'price': 97.9, 'listPrice': 116.29, 'category_id': 84, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 19, 'reviews': []}, {'_id': 'djhrvpak9tqa3k6365z5lqm4', 'asin': 'L48HVOK0R7', 'title': 'kZWSvMdJzpyvCKdTTaHyNPUVa ', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.3, 'price': 97.63, 'listPrice': 165.87, 'category_id': 47, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 12, 'reviews': []}, {'_id': 'vdicl1hffctlqd9zj4dxhsgv', 'asin': 'U407LLJQ5I', 'title': 'hjslZIcHgs', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.6, 'price': 19.07, 'listPrice': 192.83, 'category_id': 82, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 74, 'reviews': []}, {'_id': '4dre9v32w0tq7yvtl68392hh', 'asin': 'ZESN2NH9SH', 'title': 'MRVhuLvBABRZekTywgyYnAcquJwEdsqGwoOVFsDnJREfCpwrEi', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.2, 'price': 64.82, 'listPrice': 23.02, 'category_id': 11, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 84, 'reviews': []}]",241.28,413460726188843,mgGzEWMwecuueKf,fVZfwdgdQfiHTeD,OonSg,Random Country,2021-03-13T00:00:00.000000+00:00
,fqwlxnop,j1Dt8e29jI0Qb0,"[{'_id': 'b4vqhn5xvahcdkckzff0k60x', 'asin': 'R6JFM4IZGX', 'title': 'hhsXVZANmtDuOuQlKHCXDSVVYmMEIcpHzb', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.1, 'price': 88.49, 'listPrice': 169.59, 'category_id': 96, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 57, 'reviews': []}, {'_id': 'nektcrrji62g4223t72siqce', 'asin': 'GQKDNIU3NT', 'title': 'ysUzuvNwSBKLPwqtfNsAAwxCl ceABWfzGgwWWDB', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.7, 'price': 90.24, 'listPrice': 137.76, 'category_id': 15, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 96, 'reviews': []}, {'_id': '4eu64gab4pp9p4dbm7zi4ms0', 'asin': '806CBM1LL5', 'title': 'JCLPfXoSMIpe', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.6, 'price': 59.78, 'listPrice': 117.34, 'category_id': 58, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 22, 'reviews': []}, {'_id': 'os4o7m5s1xvjwivhaovxy2qr', 'asin': '8DBWY753NH', 'title': 'qxeXnyNAyTzThalmqbWmXlsardiKEIlbaZES', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.6, 'price': 42.89, 'listPrice': 28.37, 'category_id': 12, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 86, 'reviews': []}]",58.96,445490371047658,zicTxoE,mJSRPnHqq OeijUmGgBnAE,CRfrVHzElsCG,Random Country,2022-11-30T00:00:00.000000+00:00
,pcibruiu,6yAJPXB9L0yZG8,"[{'_id': '1ry3rnguoylkcd3o7e94bvwk', 'asin': 'NU3M280F4J', 'title': 'SzB egfoJPkhWAVKogqQ', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.4, 'price': 41.65, 'listPrice': 178.61, 'category_id': 59, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 23, 'reviews': []}]",220.78,716958069508362,c oidQNKB,lJLufHcxYQEI,GFtEMW,Random Country,2021-05-02T00:00:00.000000+00:00
,tthcqhek,GZvGyryRfNTJow,"[{'_id': 'l3aggbyv7xxf2ekqsh6cea9v', 'asin': '4SADP439T6', 'title': 'fFaNvCOQfYrQFekCWdaHmlufYpJJeoJpoPbeViYyKkApyJz', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.8, 'price': 79.16, 'listPrice': 187.58, 'category_id': 84, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 44, 'reviews': []}, {'_id': '2qu4xdz1rqowjd7tlotwtwqa', 'asin': 'V1SR7XYFYT', 'title': 'poyV gEzpPfUk', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.8, 'price': 38.08, 'listPrice': 132.34, 'category_id': 72, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 17, 'reviews': []}, {'_id': 'sa0qxkdfr52oi62w2c5kh1pg', 'asin': '2OGI9J79RY', 'title': 'kDjiSYGnryfFdtkIomMrxSPpfFgTkrlPrmBEPPbIYp', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.4, 'price': 71.94, 'listPrice': 116.49, 'category_id': 23, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 68, 'reviews': []}, {'_id': '1tj4g2c4rqc27v7c8dxikezj', 'asin': 'OTPOES7ZZF', 'title': 'tjJLriVcBNNLURhAGvAfonglefio', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.1, 'price': 61.97, 'listPrice': 60.3, 'category_id': 50, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 76, 'reviews': []}]",216.21,842580659276462,DngdCkWEeOTra,nxYkbtxoxTEeak,iYyHtzCMbtp,Random Country,2024-01-31T00:00:00.000000+00:00
,watovrti,J6VHze6hdEkIp5,"[{'_id': 'ruuoi6g4rj79eq1dbrhl4vtc', 'asin': 'JMD0F6CRUD', 'title': 'EbNpMEvEnoGKLvGDiiOLHRxkPxT', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.6, 'price': 13.58, 'listPrice': 183.4, 'category_id': 93, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 56, 'reviews': []}, {'_id': 'mrtlcixccrojygfrfcyk0fjj', 'asin': 'J4KFLB2B3X', 'title': 'HYzEBsfNyBl lnIIwVdbiBlSfSPqPWPViZTO', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.7, 'price': 47.28, 'listPrice': 24.97, 'category_id': 68, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 94, 'reviews': []}, {'_id': 'djcmt7b3w1v3gj0o8qbm709p', 'asin': '606R1IJ5AB', 'title': 'FOWWytGoTgnTqskoxaVrgFUSrR', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.6, 'price': 36.12, 'listPrice': 166.99, 'category_id': 17, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 64, 'reviews': []}]",381.25,716211190588620,khzeZGrT,GYYTiq sks pueqRo,yULQFJ,Random Country,2023-07-26T00:00:00.000000+00:00
,nkmxjvsn,rjetlRJHKW5WBJ,"[{'_id': 'bqwqldv2bjz1a3qy0iwz1lc8', 'asin': 'AZIHWAOR4W', 'title': 'knnZQvyuUDcdMMifnBUy wRrsNqbNgF', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.7, 'price': 22.57, 'listPrice': 72.5, 'category_id': 62, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 4, 'reviews': []}, {'_id': '7muhbgggwogj32qm8s5ir7om', 'asin': '2A7PFNYEIT', 'title': 'CsWTjerrYdNaGztTu', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.8, 'price': 30.85, 'listPrice': 97.56, 'category_id': 84, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 28, 'reviews': []}, {'_id': 'quyqd1xtkpe6xcijdqldb03d', 'asin': 'UWLQEF3JJV', 'title': 'fwbBwwyPsmlbZnrguKELsUl xkoNRbWK', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.6, 'price': 52.66, 'listPrice': 83.96, 'category_id': 13, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 99, 'reviews': []}, {'_id': 'uzgj2fu9zxdnbrfrcgymio1n', 'asin': 'K251050HJK', 'title': 'vqmribyshQXCxjGZvVIKss IRs', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.5, 'price': 10.58, 'listPrice': 164.17, 'category_id': 48, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 43, 'reviews': []}, {'_id': 'uxf0wk0tzi8riuz8ah3ezdcg', 'asin': 'LFWSY8DMEL', 'title': 'HzTEGplrASBtjRwLCfLnyOdLIaHzqOkaPzfK', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.7, 'price': 58.04, 'listPrice': 6.07, 'category_id': 49, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 45, 'reviews': []}]",345.59,963408692711713,A NcCZrsMGbAFF,yLbVIqkFSwX,jDLM ybUGb,Random Country,2021-09-29T00:00:00.000000+00:00
,gqjgusra,qN4O6f6yIb7nZq,"[{'_id': 'qblmyjugvagn7cffr1b8j1ky', 'asin': '32YXHS8QPI', 'title': 'qjRFKwdBeApmEYFoeqK RMUGvXjnrcwgM', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.3, 'price': 77.78, 'listPrice': 174.99, 'category_id': 94, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 19, 'reviews': []}, {'_id': '0auzrg0hukbfx7hxcp2l92az', 'asin': '8BNE3BCQFP', 'title': 'THDOgsjpAtnOXWDracMqjfGrWCVyvwlHATURJufvdkNKZCHco', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.4, 'price': 29.61, 'listPrice': 27.36, 'category_id': 54, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 73, 'reviews': []}, {'_id': 'qrqhpi9nbstrhurfgpr0gdxw', 'asin': 'QUVIPPLUFL', 'title': 'ZJZCShzbfiiiAGzsNOobLGLXJsakz', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.1, 'price': 62.52, 'listPrice': 29.32, 'category_id': 30, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 31, 'reviews': []}, {'_id': 'zsw8murteangl331x4m8twp4', 'asin': 'OP6NNNI27X', 'title': 'faiEe KSBo', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.7, 'price': 33.45, 'listPrice': 33.62, 'category_id': 95, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 68, 'reviews': []}]",255.54,316549200066213,VImzmfqo,ZWmpmaRrfwUfMgNqWOz,YeywVVWNEMdG,Random Country,2021-03-05T00:00:00.000000+00:00
,jkqjspcm,RPf6akB3Zk9Pn0,"[{'_id': 'dlm68m6uz6ox6i68u1a6hub4', 'asin': '18EMIX6B1U', 'title': 'eSRlrXAxnqqDFAQpiWCDOUMiXkMUFqCcKje dwzvj', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.9, 'price': 61.39, 'listPrice': 15.11, 'category_id': 10, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 38, 'reviews': []}]",387.16,968116229327658,YBPHReaXReXH,ZGJPRUzzRSd,LgIvBTBoHf,Random Country,2021-09-10T00:00:00.000000+00:00
,yygdywoe,nGu8un4AuhNzMP,"[{'_id': 'bhbwelhtnkajz6l31rph4tmj', 'asin': 'QNA31G6URD', 'title': 'ywEJZqukDOHEFlvPQBFRYUJQlUgrrGztepEBWCBKHu', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.9, 'price': 52.44, 'listPrice': 0.96, 'category_id': 20, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 15, 'reviews': []}, {'_id': 'zewfr3lbocnrut1jyzw80ilb', 'asin': '5UHNS7INX4', 'title': 'imcIesLGMqjyrxxqLAPrPzNs', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.0, 'price': 37.87, 'listPrice': 160.88, 'category_id': 89, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 6, 'reviews': []}]",449.25,279331499704037,sVOzTLpRCQgCT,FDVIfkbcTSq,csysRKEM,Random Country,2023-07-12T00:00:00.000000+00:00
,vvznkyrx,PW6UbHzYm1vysv,"[{'_id': '081izlqf7k3wlzax26jryd1p', 'asin': 'T8CIK8AJOU', 'title': 'Vc aHZyzeO OMkUgDVueUQiTNjBB', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.1, 'price': 17.26, 'listPrice': 100.27, 'category_id': 45, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 24, 'reviews': []}, {'_id': 'sgq4dltg8lb5dtivegfcmk7k', 'asin': 'V3DSI4X6H3', 'title': 'QixsrhhGbWjaCWKhwNFcdaMDWzYiVImYPcNOnHUoVdI', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.3, 'price': 25.28, 'listPrice': 32.74, 'category_id': 44, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 98, 'reviews': []}, {'_id': '14wu26bts7gl481c3sir1hwr', 'asin': '3WHG36UVM9', 'title': 'YWpuNqyjCEH ojDCtdYhDPCPHiU', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 5.0, 'price': 86.65, 'listPrice': 130.13, 'category_id': 61, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 21, 'reviews': []}]",365.11,762648292172274,QaOHfXt,XnNTYXRnmONAkJXoFAndnJB,Rpcin,Random Country,2022-05-15T00:00:00.000000+00:00
,ozfpjuom,oiE8AxU0sSzoG8,"[{'_id': 'urtb5992y4mxeyjlsiezx1zn', 'asin': '1I3KHGBG6R', 'title': 'wBtekaGwpoAoefBEXNJCsuIlvrGEWWBpdJgZ', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.9, 'price': 87.55, 'listPrice': 190.25, 'category_id': 37, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 92, 'reviews': []}, {'_id': 'uz12re2ctgnphk79mz79wbxr', 'asin': 'FJ15NC5RUG', 'title': 'AYTYYeZioF ANgKYlmMwlTXBwsNqgajorGbAdy', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.6, 'price': 46.91, 'listPrice': 65.95, 'category_id': 65, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 4, 'reviews': []}]",97.56,124854533822158,n RpvLo,LxnkedHtvOihFQLQUANIfLZaTKsbIz,lAWBLqUpvhtxf,Random Country,2021-04-01T00:00:00.000000+00:00
,yiknsxbc,Q6GNVmVpofqKvD,"[{'_id': 'chpp0z7ehppwwa1uqxrly1wk', 'asin': 'B0XD89ZVCT', 'title': 'wjlvjHjtwuSbnibUxxdrCRsyPVJuPdhBIzTeRgV', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.2, 'price': 86.62, 'listPrice': 52.64, 'category_id': 11, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 23, 'reviews': []}]",132.78,152415839718902,PlhBrlB,pNdMGVrIzUmxFbKtjBrXbHuvIuCaC,sIddgxQYkL,Random Country,2021-08-10T00:00:00.000000+00:00
,lxnjdpxx,s3qf8N6j7nfTCz,"[{'_id': 'sky650h6iis230ter0mt5mh8', 'asin': 'P07I9KTHHV', 'title': 'nAHrQorMTDNzMIzpRoqENAdgJqAzjDhukroMhWnY bT', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.0, 'price': 33.94, 'listPrice': 109.69, 'category_id': 44, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 77, 'reviews': []}, {'_id': 'b1vp6lvyub6if7ggyeicrn5l', 'asin': 'D3O9AMJEU1', 'title': 'thnOOAEXwyClxCKlpcsjPOzqByeocsnw', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.5, 'price': 44.05, 'listPrice': 83.36, 'category_id': 53, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 85, 'reviews': []}, {'_id': '63unr4kwg4c5gojwfzt0t031', 'asin': 'CO0QI12WYL', 'title': 'NunAZN tMrxHKE', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.1, 'price': 35.09, 'listPrice': 105.89, 'category_id': 78, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 89, 'reviews': []}, {'_id': 'jjlhpwgndkxh065chioe6vl5', 'asin': '7WYDGARS2F', 'title': 'mhYfMvjadvImSH puahOKPfUIWyAv', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.8, 'price': 52.2, 'listPrice': 54.88, 'category_id': 20, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 80, 'reviews': []}, {'_id': 'zeq44s4qqb8wte1d6ezxfvlj', 'asin': 'BA5LQDV5A7', 'title': 'JNWvVlgwvvfuuxHwNZdEUCRJIL jBCshaPFrsNOtmOewEfGej', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.4, 'price': 25.16, 'listPrice': 137.78, 'category_id': 55, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 36, 'reviews': []}]",253.98,322930120387810,sYfJ TaAc,LRhotJTkmyuvzwltRaYEDE,aGHcdxOC,Random Country,2022-08-09T00:00:00.000000+00:00
,ttbffpqw,SPKeo22GlSo7m6,"[{'_id': '8ijkaaeiepvg231guaeud1av', 'asin': 'KOL3KJI1EL', 'title': 'BRzscASldiPsCPCymopLNAUwhYXDIpkQa', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.2, 'price': 38.07, 'listPrice': 149.08, 'category_id': 19, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 92, 'reviews': []}]",310.47,830819945406013,yHvtUyt,mBUhXlhlWmCeqGoPBcAKtsEZcyUH,HEusl,Random Country,2024-01-21T00:00:00.000000+00:00
,chcptdcs,Csen0ztXwdyhi5,"[{'_id': '4a82rmd03wp5mehoonb9ouzp', 'asin': 'VS1JO9UC2M', 'title': 'FIDj ehPdRPRUJoDCC BEDjAQqiBLesZzuQr', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.9, 'price': 88.52, 'listPrice': 85.63, 'category_id': 31, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 63, 'reviews': []}]",272.45,279137130786942,RiNRxmDUM,caSo CyHHjmaA,NaMDmgQcC,Random Country,2021-11-17T00:00:00.000000+00:00
,yykeszni,H3bQ5yA6MkFgs3,"[{'_id': 'jd3l9eluxl1ui62u14iczs58', 'asin': '7LC0MS3D9A', 'title': 'MKsxHghpZyPlPVKBYAPmC ', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.9, 'price': 58.25, 'listPrice': 56.13, 'category_id': 19, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 41, 'reviews': []}]",160.56,697925256627274,nIsNtaikAA,acBFAyoTYSNbhAp klRhlMgL, wHmaxKvRMMZ,Random Country,2023-08-11T00:00:00.000000+00:00
,eqcgxogr,dvhYeSpYaUBoI5,"[{'_id': 'r67yaljxlw620z8ewvg8u8qc', 'asin': 'BJHI769F34', 'title': 'WRUvLjWiZuFEILYnfSdE', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.3, 'price': 25.6, 'listPrice': 74.57, 'category_id': 32, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 85, 'reviews': []}]",334.58,252541428098317,GPelzqf,NCMCAdlfhJkIDWsDNxqYOzKk,p xqiheeYJF,Random Country,2021-01-03T00:00:00.000000+00:00
,igvlsozu,TXkVgoBOWMTcu8,"[{'_id': '7otsgbezn12myh00zf2rsdns', 'asin': 'OHG8L5RN7Z', 'title': 'UTSvbgedhX', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.7, 'price': 50.36, 'listPrice': 9.1, 'category_id': 21, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 30, 'reviews': []}, {'_id': '0ybzo91wxzejybtxxa1vlb3q', 'asin': '82RC94DAV9', 'title': 'iJVdnWBUULfpPTAORJqBKS', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.4, 'price': 98.4, 'listPrice': 118.87, 'category_id': 96, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 96, 'reviews': []}, {'_id': 'frb5uf3ohn6sy2d195s0sofb', 'asin': 'E9EP1801A4', 'title': 'TEAd cctvSCfJAKADIHpCIfX', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.2, 'price': 70.45, 'listPrice': 39.22, 'category_id': 66, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 9, 'reviews': []}, {'_id': 'sdqntm273ec2940863zjiikq', 'asin': 'K9GADTELM3', 'title': 'e kYBglWhcImlbWQouuQCTJIcN DQaCVHHbnG', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.6, 'price': 24.15, 'listPrice': 59.98, 'category_id': 86, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 86, 'reviews': []}, {'_id': '8zk8rqe3692lcoolm3wmvza3', 'asin': 'EIVIPUJOFJ', 'title': 'KLSAcVBMLu rGxmGTWFMDhPGZvYpNiJWkTXCkuJc', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.1, 'price': 95.69, 'listPrice': 80.61, 'category_id': 78, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 89, 'reviews': []}]",286.17,207053137932192,MaNmVSjjEjhhV,MoasHGaUpbVIbRxHjhBvg,XdHOd,Random Country,2021-09-23T00:00:00.000000+00:00
,vdqdmgvj,0Z57k3hNvQBorI,"[{'_id': 'mjvncees5is32rctwl9pmms0', 'asin': 'OTOO9QIFSD', 'title': 'iVkCMddZDexyaoHeJN YH', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.0, 'price': 96.8, 'listPrice': 173.98, 'category_id': 51, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 0, 'reviews': []}, {'_id': '5bqq4qznbbbjk2uu0mlvaz9j', 'asin': '8GQ8ZRTB41', 'title': 'GjmbORLSiFhklzlswK', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.9, 'price': 84.21, 'listPrice': 119.04, 'category_id': 53, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 49, 'reviews': []}, {'_id': 'u1n090dhcgk0eyx8klksiz8z', 'asin': '9Y9A8BOOW5', 'title': 'GlnZQyHdAEYXnaOoNreECFVgxhRedxYkky', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.2, 'price': 14.23, 'listPrice': 139.17, 'category_id': 79, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 25, 'reviews': []}]",431.6,767377436989245,sbAIqA,EYkmbnsTEdZeJARdmyy,Bv VqiV,Random Country,2023-07-16T00:00:00.000000+00:00
,cjvmufbn,xTBNJTrEsEVN2p,"[{'_id': '6agj0a8z4hzedkoxs3esqm40', 'asin': 'JI34OXQW8P', 'title': 'KsCvjWXbufKmWE', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.9, 'price': 77.52, 'listPrice': 164.34, 'category_id': 73, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 47, 'reviews': []}, {'_id': 'kprbm5kfqyroaefqzwi3y94q', 'asin': 'CYXVO94EPY', 'title': 'MLPgzAHwLTMpLnUsecWDaAyZSIHiuJxnwPfsy dJFXfIe', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.6, 'price': 73.04, 'listPrice': 147.03, 'category_id': 33, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 96, 'reviews': []}]",336.05,608934166073767,xtfgsQHGCJWVsr,YAyesOGAUoYMZJpk,adykZvvEC,Random Country,2023-08-08T00:00:00.000000+00:00
